tf_bnum	gene_bnum	cset_type	cset_id	n
b3237	b4254	positive	positive_1_1,positive_2_1	2
b3261	b0116	positive	positive_1_1,positive_2_1	2
b3261	b0201	positive	positive_1_1	1
b3261	b0405	positive	positive_1_1,positive_2_1	2
b3261	b0440	positive	positive_1_1,positive_2_1	2
b3261	b0812	positive	positive_1_1,positive_2_1	2
b3261	b0999	positive	positive_2_1	1
b3261	b1000	positive	positive_1_1,positive_2_1	2
b3261	b1101	positive	positive_1_1,positive_2_1	2
b3261	b1109	positive	positive_1_1,positive_2_1	2
b3261	b1229	positive	positive_2_1	1
b3261	b1231	positive	positive_1_1	1
b3261	b1237	positive	positive_1_1,positive_2_1	2
b3261	b1241	positive	positive_1_1,positive_2_1	2
b3261	b1335	positive	positive_1_1,positive_2_1	2
b3261	b1530	positive	positive_1_1,positive_2_1	2
b3261	b1531	positive	positive_2_1	1
b3261	b1532	positive	positive_2_1	1
b3261	b1739	positive	positive_1_1,positive_2_1	2
b3261	b2231	positive	positive_1_1,positive_2_1	2
b3261	b2234	positive	positive_1_1,positive_2_1	2
b3261	b2236	positive	positive_2_1	1
b3261	b2276	positive	positive_2_1	1
b3261	b2277	positive	positive_2_1	1
b3261	b2279	positive	positive_2_1	1
b3261	b2280	positive	positive_2_1	1
b3261	b2281	positive	positive_2_1	1
b3261	b2282	positive	positive_2_1	1
b3261	b2283	positive	positive_2_1	1
b3261	b2284	positive	positive_2_1	1
b3261	b2286	positive	positive_2_1	1
b3261	b2287	positive	positive_2_1	1
b3261	b2288	positive	positive_1_1,positive_2_1	2
b3261	b2400	positive	positive_1_1,positive_2_1	2
b3261	b2401	positive	positive_1_1	1
b3261	b2507	positive	positive_2_1	1
b3261	b2508	positive	positive_1_1,positive_2_1	2
b3261	b2591	positive	positive_1_1	1
b3261	b2781	positive	positive_2_1	1
b3261	b2782	positive	positive_2_1	1
b3261	b2783	positive	positive_1_1,positive_2_1	2
b3261	b2911	positive	positive_1_1	1
b3261	b2912	positive	positive_2_1	1
b3261	b3123	positive	positive_1_1	1
b3261	b3260	positive	positive_1_1,positive_2_1	2
b3261	b3261	positive	positive_2_1	1
b3261	b3278	positive	positive_1_1	1
b3261	b3357	positive	positive_1_1,positive_2_1	2
b3261	b3365	positive	positive_1_1,positive_2_1	2
b3261	b3366	positive	positive_2_1	1
b3261	b3367	positive	positive_2_1	1
b3261	b3368	positive	positive_2_1	1
b3261	b3556	positive	positive_1_1,positive_2_1	2
b3261	b3588	positive	positive_1_1,positive_2_1	2
b3261	b3721	positive	positive_2_1	1
b3261	b3722	positive	positive_2_1	1
b3261	b3723	positive	positive_1_1,positive_2_1	2
b3261	b3756	positive	positive_1_1	1
b3261	b3851	positive	positive_1_1	1
b3261	b3868	positive	positive_2_1	1
b3261	b3869	positive	positive_2_1	1
b3261	b3870	positive	positive_1_1,positive_2_1	2
b3261	b3968	positive	positive_1_1	1
b3261	b3976	positive	positive_1_1	1
b3261	b3980	positive	positive_2_1	1
b3261	b4000	positive	positive_1_1,positive_2_1	2
b3261	b4007	positive	positive_1_1	1
b3261	b4067	positive	positive_2_1	1
b3261	b4068	positive	positive_2_1	1
b3261	b4069	positive	positive_1_1,positive_2_1	2
b3261	b4070	positive	positive_1_1,positive_2_1	2
b3261	b4071	positive	positive_2_1	1
b3261	b4072	positive	positive_2_1	1
b3261	b4073	positive	positive_2_1	1
b3261	b4074	positive	positive_2_1	1
b3261	b4075	positive	positive_2_1	1
b3261	b4076	positive	positive_2_1	1
b3261	b4111	positive	positive_1_1,positive_2_1	2
b3292	b3469	positive	positive_1_1,positive_2_1	2
b3357	b0061	positive	positive_2_1	1
b3357	b0062	positive	positive_2_1	1
b3357	b0063	positive	positive_1_1,positive_2_1	2
b3357	b0064	positive	positive_1_1,positive_2_1	2
b3357	b0124	positive	positive_1_1,positive_2_1	2
b3357	b0330	positive	positive_1_1,positive_2_1	2
b3357	b0331	positive	positive_1_1,positive_2_1	2
b3357	b0333	positive	positive_2_1	1
b3357	b0334	positive	positive_2_1	1
b3357	b0335	positive	positive_2_1	1
b3357	b0342	positive	positive_2_1	1
b3357	b0343	positive	positive_2_1	1
b3357	b0344	positive	positive_1_1,positive_2_1	2
b3357	b0345	positive	positive_2_1	1
b3357	b0346	positive	positive_1_1,positive_2_1	2
b3357	b0396	positive	positive_1_1,positive_2_1	2
b3357	b0411	positive	positive_1_1,positive_2_1	2
b3357	b0440	positive	positive_1_1,positive_2_1	2
b3357	b0553	positive	positive_1_1,positive_2_1	2
b3357	b0598	positive	positive_1_1,positive_2_1	2
b3357	b0623	positive	positive_1_1,positive_2_1	2
b3357	b0677	positive	positive_2_1	1
b3357	b0678	positive	positive_1_1,positive_2_1	2
b3357	b0679	positive	positive_1_1,positive_2_1	2
b3357	b0683	positive	positive_1_1,positive_2_1	2
b3357	b0756	positive	positive_2_1	1
b3357	b0757	positive	positive_2_1	1
b3357	b0758	positive	positive_2_1	1
b3357	b0759	positive	positive_1_1,positive_2_1	2
b3357	b0880	positive	positive_1_1,positive_2_1	2
b3357	b0903	positive	positive_2_1	1
b3357	b0904	positive	positive_1_1,positive_2_1	2
b3357	b0907	positive	positive_1_1,positive_2_1	2
b3357	b0908	positive	positive_2_1	1
b3357	b0953	positive	positive_1_1,positive_2_1	2
b3357	b1101	positive	positive_1_1,positive_2_1	2
b3357	b1111	positive	positive_2_1	1
b3357	b1112	positive	positive_1_1,positive_2_1	2
b3357	b1182	positive	positive_1_1,positive_2_1	2
b3357	b1189	positive	positive_1_1,positive_2_1	2
b3357	b1190	positive	positive_2_1	1
b3357	b1205	positive	positive_1_1,positive_2_1	2
b3357	b1256	positive	positive_1_1,positive_2_1	2
b3357	b1387	positive	positive_1_1,positive_2_1	2
b3357	b1388	positive	positive_1_1,positive_2_1	2
b3357	b1389	positive	positive_2_1	1
b3357	b1390	positive	positive_2_1	1
b3357	b1391	positive	positive_2_1	1
b3357	b1392	positive	positive_2_1	1
b3357	b1393	positive	positive_2_1	1
b3357	b1394	positive	positive_2_1	1
b3357	b1395	positive	positive_2_1	1
b3357	b1396	positive	positive_2_1	1
b3357	b1397	positive	positive_2_1	1
b3357	b1398	positive	positive_2_1	1
b3357	b1511	positive	positive_2_1	1
b3357	b1512	positive	positive_1_1,positive_2_1	2
b3357	b1513	positive	positive_1_1,positive_2_1	2
b3357	b1514	positive	positive_2_1	1
b3357	b1515	positive	positive_2_1	1
b3357	b1516	positive	positive_2_1	1
b3357	b1517	positive	positive_2_1	1
b3357	b1518	positive	positive_2_1	1
b3357	b1519	positive	positive_2_1	1
b3357	b1611	positive	positive_1_1,positive_2_1	2
b3357	b1612	positive	positive_1_1,positive_2_1	2
b3357	b1620	positive	positive_1_1,positive_2_1	2
b3357	b1621	positive	positive_1_1,positive_2_1	2
b3357	b1622	positive	positive_2_1	1
b3357	b1733	positive	positive_2_1	1
b3357	b1734	positive	positive_2_1	1
b3357	b1735	positive	positive_2_1	1
b3357	b1736	positive	positive_2_1	1
b3357	b1737	positive	positive_2_1	1
b3357	b1738	positive	positive_1_1,positive_2_1	2
b3357	b1805	positive	positive_1_1,positive_2_1	2
b3357	b1891	positive	positive_2_1	1
b3357	b1892	positive	positive_1_1,positive_2_1	2
b3357	b1900	positive	positive_2_1	1
b3357	b1901	positive	positive_1_1,positive_2_1	2
b3357	b2091	positive	positive_2_1	1
b3357	b2092	positive	positive_2_1	1
b3357	b2093	positive	positive_2_1	1
b3357	b2094	positive	positive_2_1	1
b3357	b2095	positive	positive_2_1	1
b3357	b2096	positive	positive_1_1,positive_2_1	2
b3357	b2143	positive	positive_1_1,positive_2_1	2
b3357	b2148	positive	positive_2_1	1
b3357	b2149	positive	positive_2_1	1
b3357	b2150	positive	positive_1_1,positive_2_1	2
b3357	b2239	positive	positive_2_1	1
b3357	b2240	positive	positive_1_1,positive_2_1	2
b3357	b2241	positive	positive_1_1,positive_2_1	2
b3357	b2242	positive	positive_2_1	1
b3357	b2243	positive	positive_2_1	1
b3357	b2344	positive	positive_1_1,positive_2_1	2
b3357	b2415	positive	positive_1_1,positive_2_1	2
b3357	b2416	positive	positive_2_1	1
b3357	b2417	positive	positive_2_1	1
b3357	b2428	positive	positive_1_1,positive_2_1	2
b3357	b2429	positive	positive_2_1	1
b3357	b2507	positive	positive_2_1	1
b3357	b2508	positive	positive_1_1,positive_2_1	2
b3357	b2509	positive	positive_1_1,positive_2_1	2
b3357	b2570	positive	positive_2_1	1
b3357	b2571	positive	positive_2_1	1
b3357	b2572	positive	positive_2_1	1
b3357	b2573	positive	positive_1_1,positive_2_1	2
b3357	b2659	positive	positive_2_1	1
b3357	b2660	positive	positive_2_1	1
b3357	b2661	positive	positive_2_1	1
b3357	b2662	positive	positive_2_1	1
b3357	b2663	positive	positive_2_1	1
b3357	b2715	positive	positive_1_1,positive_2_1	2
b3357	b2716	positive	positive_2_1	1
b3357	b2741	positive	positive_1_1,positive_2_1	2
b3357	b2782	positive	positive_2_1	1
b3357	b2783	positive	positive_2_1	1
b3357	b2801	positive	positive_1_1,positive_2_1	2
b3357	b2802	positive	positive_2_1	1
b3357	b2803	positive	positive_2_1	1
b3357	b2804	positive	positive_2_1	1
b3357	b2805	positive	positive_2_1	1
b3357	b2840	positive	positive_2_1	1
b3357	b2841	positive	positive_1_1,positive_2_1	2
b3357	b2903	positive	positive_2_1	1
b3357	b2904	positive	positive_2_1	1
b3357	b2905	positive	positive_1_1,positive_2_1	2
b3357	b2925	positive	positive_2_1	1
b3357	b2926	positive	positive_2_1	1
b3357	b2957	positive	positive_1_1,positive_2_1	2
b3357	b2964	positive	positive_1_1,positive_2_1	2
b3357	b3072	positive	positive_1_1,positive_2_1	2
b3357	b3113	positive	positive_2_1	1
b3357	b3114	positive	positive_2_1	1
b3357	b3115	positive	positive_2_1	1
b3357	b3116	positive	positive_2_1	1
b3357	b3117	positive	positive_2_1	1
b3357	b3118	positive	positive_1_1,positive_2_1	2
b3357	b3132	positive	positive_1_1,positive_2_1	2
b3357	b3133	positive	positive_2_1	1
b3357	b3134	positive	positive_2_1	1
b3357	b3135	positive	positive_2_1	1
b3357	b3164	positive	positive_2_1	1
b3357	b3165	positive	positive_2_1	1
b3357	b3167	positive	positive_2_1	1
b3357	b3168	positive	positive_2_1	1
b3357	b3169	positive	positive_2_1	1
b3357	b3171	positive	positive_1_1	1
b3357	b3172	positive	positive_1_1,positive_2_1	2
b3357	b3212	positive	positive_1_1,positive_2_1	2
b3357	b3213	positive	positive_2_1	1
b3357	b3214	positive	positive_2_1	1
b3357	b3221	positive	positive_2_1	1
b3357	b3222	positive	positive_2_1	1
b3357	b3223	positive	positive_2_1	1
b3357	b3224	positive	positive_2_1	1
b3357	b3225	positive	positive_1_1,positive_2_1	2
b3357	b3230	positive	positive_2_1	1
b3357	b3231	positive	positive_1_1,positive_2_1	2
b3357	b3260	positive	positive_1_1,positive_2_1	2
b3357	b3261	positive	positive_2_1	1
b3357	b3356	positive	positive_1_1,positive_2_1	2
b3357	b3357	positive	positive_1_1,positive_2_1	2
b3357	b3363	positive	positive_1_1,positive_2_1	2
b3357	b3403	positive	positive_1_1,positive_2_1	2
b3357	b3404	positive	positive_2_1	1
b3357	b3405	positive	positive_1_1,positive_2_1	2
b3357	b3415	positive	positive_1_1,positive_2_1	2
b3357	b3418	positive	positive_1_1,positive_2_1	2
b3357	b3423	positive	positive_2_1	1
b3357	b3424	positive	positive_2_1	1
b3357	b3425	positive	positive_1_1,positive_2_1	2
b3357	b3426	positive	positive_1_1,positive_2_1	2
b3357	b3428	positive	positive_2_1	1
b3357	b3429	positive	positive_2_1	1
b3357	b3430	positive	positive_1_1,positive_2_1	2
b3357	b3449	positive	positive_2_1	1
b3357	b3450	positive	positive_2_1	1
b3357	b3451	positive	positive_2_1	1
b3357	b3452	positive	positive_2_1	1
b3357	b3453	positive	positive_1_1,positive_2_1	2
b3357	b3512	positive	positive_1_1,positive_2_1	2
b3357	b3513	positive	positive_2_1	1
b3357	b3514	positive	positive_2_1	1
b3357	b3528	positive	positive_1_1,positive_2_1	2
b3357	b3574	positive	positive_1_1,positive_2_1	2
b3357	b3575	positive	positive_1_1,positive_2_1	2
b3357	b3576	positive	positive_2_1	1
b3357	b3577	positive	positive_2_1	1
b3357	b3578	positive	positive_2_1	1
b3357	b3579	positive	positive_2_1	1
b3357	b3580	positive	positive_2_1	1
b3357	b3581	positive	positive_2_1	1
b3357	b3582	positive	positive_2_1	1
b3357	b3583	positive	positive_2_1	1
b3357	b3588	positive	positive_1_1,positive_2_1	2
b3357	b3599	positive	positive_1_1,positive_2_1	2
b3357	b3600	positive	positive_2_1	1
b3357	b3601	positive	positive_2_1	1
b3357	b3666	positive	positive_1_1,positive_2_1	2
b3357	b3670	positive	positive_2_1	1
b3357	b3671	positive	positive_2_1	1
b3357	b3672	positive	positive_1_1,positive_2_1	2
b3357	b3721	positive	positive_2_1	1
b3357	b3722	positive	positive_2_1	1
b3357	b3723	positive	positive_1_1,positive_2_1	2
b3357	b3781	positive	positive_1_1,positive_2_1	2
b3357	b3806	positive	positive_1_1,positive_2_1	2
b3357	b3831	positive	positive_1_1,positive_2_1	2
b3357	b3868	positive	positive_2_1	1
b3357	b3869	positive	positive_2_1	1
b3357	b3870	positive	positive_1_1,positive_2_1	2
b3357	b3884	positive	positive_2_1	1
b3357	b3905	positive	positive_1_1,positive_2_1	2
b3357	b3906	positive	positive_2_1	1
b3357	b3934	positive	positive_1_1,positive_2_1	2
b3357	b4000	positive	positive_1_1,positive_2_1	2
b3357	b4030	positive	positive_1_1,positive_2_1	2
b3357	b4032	positive	positive_2_1	1
b3357	b4033	positive	positive_2_1	1
b3357	b4034	positive	positive_1_1,positive_2_1	2
b3357	b4035	positive	positive_1_1,positive_2_1	2
b3357	b4036	positive	positive_2_1	1
b3357	b4037	positive	positive_2_1	1
b3357	b4067	positive	positive_2_1	1
b3357	b4068	positive	positive_2_1	1
b3357	b4069	positive	positive_1_1,positive_2_1	2
b3357	b4111	positive	positive_1_1,positive_2_1	2
b3357	b4118	positive	positive_1_1,positive_2_1	2
b3357	b4119	positive	positive_1_1,positive_2_1	2
b3357	b4120	positive	positive_2_1	1
b3357	b4124	positive	positive_1_1,positive_2_1	2
b3357	b4172	positive	positive_1_1,positive_2_1	2
b3357	b4174	positive	positive_2_1	1
b3357	b4193	positive	positive_1_1,positive_2_1	2
b3357	b4194	positive	positive_2_1	1
b3357	b4195	positive	positive_2_1	1
b3357	b4196	positive	positive_2_1	1
b3357	b4197	positive	positive_2_1	1
b3357	b4198	positive	positive_2_1	1
b3357	b4200	positive	positive_1_1,positive_2_1	2
b3357	b4201	positive	positive_2_1	1
b3357	b4202	positive	positive_2_1	1
b3357	b4203	positive	positive_2_1	1
b3357	b4213	positive	positive_1_1,positive_2_1	2
b3357	b4309	positive	positive_2_1	1
b3357	b4310	positive	positive_2_1	1
b3357	b4311	positive	positive_1_1,positive_2_1	2
b3357	b4321	positive	positive_1_1,positive_2_1	2
b3357	b4322	positive	positive_1_1,positive_2_1	2
b3357	b4323	positive	positive_2_1	1
b3357	b4354	positive	positive_2_1	1
b3357	b4381	positive	positive_1_1,positive_2_1	2
b3357	b4382	positive	positive_2_1	1
b3357	b4383	positive	positive_2_1	1
b3357	b4384	positive	positive_2_1	1
b3357	b4426	positive	positive_1_1	1
b3357	b4438	positive	positive_1_1	1
b3357	b4457	positive	positive_1_1	1
b3357	b4460	positive	positive_2_1	1
b3357	b4471	positive	positive_2_1	1
b3405	b0435	positive	positive_1_1,positive_2_1	2
b3405	b0553	positive	positive_1_1,positive_2_1	2
b3405	b0929	positive	positive_1_1,positive_2_1	2
b3405	b1021	positive	positive_2_1	1
b3405	b1022	positive	positive_2_1	1
b3405	b1023	positive	positive_2_1	1
b3405	b1024	positive	positive_1_1,positive_2_1	2
b3405	b1037	positive	positive_2_1	1
b3405	b1038	positive	positive_2_1	1
b3405	b1039	positive	positive_2_1	1
b3405	b1040	positive	positive_1_1,positive_2_1	2
b3405	b1634	positive	positive_1_1,positive_2_1	2
b3405	b2215	positive	positive_1_1,positive_2_1	2
b3405	b2344	positive	positive_1_1,positive_2_1	2
b3405	b4131	positive	positive_2_1	1
b3405	b4132	positive	positive_1_1,positive_2_1	2
b3405	b4133	positive	positive_1_1,positive_2_1	2
b3405	b4439	positive	positive_1_1	1
b3418	b3416	positive	positive_2_1	1
b3418	b3417	positive	positive_1_1,positive_2_1	2
b3418	b4032	positive	positive_2_1	1
b3418	b4033	positive	positive_2_1	1
b3418	b4034	positive	positive_1_1,positive_2_1	2
b3418	b4035	positive	positive_1_1,positive_2_1	2
b3418	b4036	positive	positive_2_1	1
b3418	b4037	positive	positive_2_1	1
b3423	b2239	positive	positive_2_1	1
b3423	b2240	positive	positive_1_1,positive_2_1	2
b3423	b2241	positive	positive_1_1,positive_2_1	2
b3423	b2242	positive	positive_2_1	1
b3423	b2243	positive	positive_2_1	1
b3423	b3426	positive	positive_1_1,positive_2_1	2
b3423	b3925	positive	positive_2_1	1
b3423	b3926	positive	positive_2_1	1
b3423	b3927	positive	positive_1_1,positive_2_1	2
b3438	b1850	positive	positive_2_1	1
b3438	b1851	positive	positive_1_1,positive_2_1	2
b3438	b3415	positive	positive_1_1,positive_2_1	2
b3438	b3437	positive	positive_1_1,positive_2_1	2
b3438	b4476	positive	positive_2_1	1
b3481	b3476	positive	positive_1_1,positive_2_1	2
b3481	b3477	positive	positive_2_1	1
b3481	b3478	positive	positive_2_1	1
b3481	b3479	positive	positive_2_1	1
b3481	b3480	positive	positive_2_1	1
b3481	b3481	positive	positive_2_1	1
b3501	b3501	positive	positive_1_1,positive_2_1	2
b3501	b3502	positive	positive_2_1	1
b3501	b3503	positive	positive_2_1	1
b3512	b1492	positive	positive_2_1	1
b3512	b1493	positive	positive_1_1,positive_2_1	2
b3512	b1951	positive	positive_1_1,positive_2_1	2
b3512	b3212	positive	positive_1_1,positive_2_1	2
b3512	b3213	positive	positive_2_1	1
b3512	b3214	positive	positive_2_1	1
b3512	b3491	positive	positive_1_1,positive_2_1	2
b3512	b3506	positive	positive_1_1,positive_2_1	2
b3512	b3507	positive	positive_2_1	1
b3512	b3508	positive	positive_2_1	1
b3512	b3509	positive	positive_2_1	1
b3512	b3510	positive	positive_1_1,positive_2_1	2
b3512	b3511	positive	positive_1_1,positive_2_1	2
b3512	b3512	positive	positive_1_1,positive_2_1	2
b3512	b3513	positive	positive_2_1	1
b3512	b3514	positive	positive_2_1	1
b3512	b3515	positive	positive_2_1	1
b3512	b3516	positive	positive_1_1,positive_2_1	2
b3512	b3517	positive	positive_1_1,positive_2_1	2
b3512	b3800	positive	positive_1_1,positive_2_1	2
b3512	b4131	positive	positive_2_1	1
b3512	b4132	positive	positive_1_1,positive_2_1	2
b3515	b1492	positive	positive_2_1	1
b3515	b1493	positive	positive_1_1,positive_2_1	2
b3515	b3508	positive	positive_2_1	1
b3515	b3509	positive	positive_2_1	1
b3515	b3510	positive	positive_1_1,positive_2_1	2
b3515	b3516	positive	positive_2_1	1
b3515	b3517	positive	positive_1_1,positive_2_1	2
b3516	b1492	positive	positive_2_1	1
b3516	b1493	positive	positive_1_1,positive_2_1	2
b3516	b3506	positive	positive_1_1,positive_2_1	2
b3516	b3507	positive	positive_2_1	1
b3516	b3508	positive	positive_2_1	1
b3516	b3509	positive	positive_2_1	1
b3516	b3510	positive	positive_1_1,positive_2_1	2
b3516	b3511	positive	positive_1_1,positive_2_1	2
b3516	b3512	positive	positive_1_1,positive_2_1	2
b3516	b3516	positive	positive_2_1	1
b3516	b3517	positive	positive_1_1,positive_2_1	2
b3556	b1237	positive	positive_1_1,positive_2_1	2
b3569	b0064	positive	positive_1_1,positive_2_1	2
b3569	b3564	positive	positive_2_1	1
b3569	b3565	positive	positive_1_1,positive_2_1	2
b3569	b3566	positive	positive_1_1,positive_2_1	2
b3569	b3567	positive	positive_2_1	1
b3569	b3568	positive	positive_2_1	1
b3569	b3569	positive	positive_2_1	1
b3604	b3603	positive	positive_1_1,positive_2_1	2
b3604	b3604	positive	positive_2_1	1
b3604	b3605	positive	positive_2_1	1
b3669	b3666	positive	positive_1_1,positive_2_1	2
b3702	b1415	positive	positive_1_1,positive_2_1	2
b3702	b2234	positive	positive_1_1,positive_2_1	2
b3702	b2236	positive	positive_2_1	1
b3702	b2507	positive	positive_2_1	1
b3702	b2508	positive	positive_1_1,positive_2_1	2
b3702	b3700	positive	positive_2_1	1
b3702	b4670	positive	positive_1_1,positive_2_1	2
b3753	b3748	positive	positive_1_1,positive_2_1	2
b3753	b3749	positive	positive_2_1	1
b3753	b3750	positive	positive_2_1	1
b3753	b3751	positive	positive_2_1	1
b3753	b3752	positive	positive_2_1	1
b3753	b3753	positive	positive_2_1	1
b3753	b4005	positive	positive_2_1	1
b3753	b4006	positive	positive_1_1,positive_2_1	2
b3773	b3773	positive	positive_1_1,positive_2_1	2
b3773	b3774	positive	positive_1_1,positive_2_1	2
b3828	b2551	positive	positive_1_1,positive_2_1	2
b3828	b2552	positive	positive_1_1,positive_2_1	2
b3828	b3828	positive	positive_1_1,positive_2_1	2
b3828	b3829	positive	positive_1_1,positive_2_1	2
b3868	b0810	positive	positive_2_1	1
b3868	b0811	positive	positive_1_1,positive_2_1	2
b3868	b1744	positive	positive_2_1	1
b3868	b1745	positive	positive_2_1	1
b3868	b1746	positive	positive_2_1	1
b3868	b1747	positive	positive_2_1	1
b3868	b1748	positive	positive_1_1,positive_2_1	2
b3868	b2570	positive	positive_2_1	1
b3868	b2571	positive	positive_2_1	1
b3868	b2572	positive	positive_2_1	1
b3868	b2573	positive	positive_1_1,positive_2_1	2
b3868	b3868	positive	positive_2_1	1
b3868	b3869	positive	positive_1_1,positive_2_1	2
b3868	b3870	positive	positive_1_1,positive_2_1	2
b3884	b3884	positive	positive_2_1	1
b3905	b3902	positive	positive_2_1	1
b3905	b3903	positive	positive_2_1	1
b3905	b3904	positive	positive_1_1,positive_2_1	2
b3905	b3905	positive	positive_1_1,positive_2_1	2
b3905	b3906	positive	positive_2_1	1
b3905	b3907	positive	positive_1_1,positive_2_1	2
b3906	b3905	positive	positive_1_1,positive_2_1	2
b3906	b3906	positive	positive_2_1	1
b3912	b0754	positive	positive_1_1,positive_2_1	2
b3912	b0929	positive	positive_1_1,positive_2_1	2
b3912	b1037	positive	positive_2_1	1
b3912	b1038	positive	positive_2_1	1
b3912	b1039	positive	positive_2_1	1
b3912	b1040	positive	positive_1_1,positive_2_1	2
b3912	b1041	positive	positive_1_1,positive_2_1	2
b3912	b1042	positive	positive_2_1	1
b3912	b1043	positive	positive_2_1	1
b3912	b1530	positive	positive_1_1,positive_2_1	2
b3912	b1531	positive	positive_2_1	1
b3912	b1532	positive	positive_2_1	1
b3912	b1743	positive	positive_1_1,positive_2_1	2
b3912	b1887	positive	positive_2_1	1
b3912	b1888	positive	positive_2_1	1
b3912	b1889	positive	positive_2_1	1
b3912	b1890	positive	positive_1_1,positive_2_1	2
b3912	b1902	positive	positive_1_1,positive_2_1	2
b3912	b2074	positive	positive_1_1,positive_2_1	2
b3912	b2075	positive	positive_2_1	1
b3912	b2076	positive	positive_2_1	1
b3912	b2077	positive	positive_2_1	1
b3912	b2078	positive	positive_2_1	1
b3912	b2079	positive	positive_2_1	1
b3912	b2215	positive	positive_1_1,positive_2_1	2
b3912	b2470	positive	positive_1_1,positive_2_1	2
b3912	b2580	positive	positive_1_1,positive_2_1	2
b3912	b2665	positive	positive_2_1	1
b3912	b2666	positive	positive_1_1,positive_2_1	2
b3912	b3095	positive	positive_1_1,positive_2_1	2
b3912	b3096	positive	positive_2_1	1
b3912	b3363	positive	positive_1_1,positive_2_1	2
b3912	b3860	positive	positive_2_1	1
b3912	b4355	positive	positive_1_1,positive_2_1	2
b3912	b4431	positive	positive_1_1	1
b3912	b4438	positive	positive_1_1	1
b3912	b4484	positive	positive_1_1,positive_2_1	2
b3934	b0411	positive	positive_1_1,positive_2_1	2
b3934	b2143	positive	positive_1_1,positive_2_1	2
b3934	b2964	positive	positive_1_1,positive_2_1	2
b3934	b3363	positive	positive_1_1,positive_2_1	2
b3934	b3831	positive	positive_1_1,positive_2_1	2
b3934	b3934	positive	positive_1_1,positive_2_1	2
b3934	b4381	positive	positive_1_1,positive_2_1	2
b3934	b4382	positive	positive_2_1	1
b3934	b4383	positive	positive_2_1	1
b3934	b4384	positive	positive_2_1	1
b3938	b3008	positive	positive_1_1,positive_2_1	2
b3938	b3828	positive	positive_1_1,positive_2_1	2
b3938	b3829	positive	positive_1_1,positive_2_1	2
b3938	b3941	positive	positive_1_1,positive_2_1	2
b3938	b4013	positive	positive_1_1,positive_2_1	2
b3961	b0605	positive	positive_1_1,positive_2_1	2
b3961	b0683	positive	positive_2_1	1
b3961	b0849	positive	positive_1_1,positive_2_1	2
b3961	b0850	positive	positive_1_1,positive_2_1	2
b3961	b0851	positive	positive_2_1	1
b3961	b0852	positive	positive_2_1	1
b3961	b0853	positive	positive_2_1	1
b3961	b0871	positive	positive_2_1	1
b3961	b0872	positive	positive_2_1	1
b3961	b0873	positive	positive_1_1,positive_2_1	2
b3961	b1679	positive	positive_2_1	1
b3961	b1680	positive	positive_2_1	1
b3961	b1681	positive	positive_2_1	1
b3961	b1682	positive	positive_2_1	1
b3961	b1683	positive	positive_2_1	1
b3961	b1684	positive	positive_1_1,positive_2_1	2
b3961	b2000	positive	positive_2_1	1
b3961	b2392	positive	positive_1_1,positive_2_1	2
b3961	b2582	positive	positive_1_1,positive_2_1	2
b3961	b3518	positive	positive_2_1	1
b3961	b3942	positive	positive_1_1,positive_2_1	2
b3961	b4367	positive	positive_1_1,positive_2_1	2
b3961	b4435	positive	positive_1_1	1
b3961	b4458	positive	positive_1_1	1
b3961	b4567	positive	positive_1_1,positive_2_1	2
b3961	b4637	positive	positive_1_1,positive_2_1	2
b3963	b0954	positive	positive_1_1,positive_2_1	2
b3963	b2323	positive	positive_1_1,positive_2_1	2
b3973	b0774	positive	positive_1_1,positive_2_1	2
b3973	b0775	positive	positive_1_1,positive_2_1	2
b3973	b0776	positive	positive_2_1	1
b3973	b0777	positive	positive_2_1	1
b3973	b0778	positive	positive_2_1	1
b4000	b0756	positive	positive_2_1	1
b4000	b0757	positive	positive_2_1	1
b4000	b0758	positive	positive_2_1	1
b4000	b0759	positive	positive_1_1,positive_2_1	2
b4004	b4002	positive	positive_1_1,positive_2_1	2
b4004	b4003	positive	positive_1_1,positive_2_1	2
b4004	b4004	positive	positive_2_1	1
b4018	b4014	positive	positive_1_1,positive_2_1	2
b4018	b4015	positive	positive_2_1	1
b4018	b4016	positive	positive_2_1	1
b4018	b4018	positive	positive_1_1,positive_2_1	2
b4043	b0060	positive	positive_1_1,positive_2_1	2
b4043	b0799	positive	positive_1_1,positive_2_1	2
b4043	b0800	positive	positive_2_1	1
b4043	b1183	positive	positive_1_1,positive_2_1	2
b4043	b1184	positive	positive_2_1	1
b4043	b1728	positive	positive_1_1,positive_2_1	2
b4043	b1860	positive	positive_2_1	1
b4043	b1861	positive	positive_1_1,positive_2_1	2
b4043	b2616	positive	positive_1_1,positive_2_1	2
b4043	b2698	positive	positive_2_1	1
b4043	b2821	positive	positive_1_1,positive_2_1	2
b4043	b3065	positive	positive_1_1,positive_2_1	2
b4043	b3067	positive	positive_2_1	1
b4043	b4044	positive	positive_2_1	1
b4043	b4347	positive	positive_1_1,positive_2_1	2
b4046	b1857	positive	positive_1_1,positive_2_1	2
b4046	b1858	positive	positive_1_1,positive_2_1	2
b4046	b1859	positive	positive_2_1	1
b4062	b0683	positive	positive_2_1	1
b4062	b0850	positive	positive_1_1,positive_2_1	2
b4062	b0851	positive	positive_2_1	1
b4062	b0852	positive	positive_2_1	1
